The Atlanta Hawks ( 46 - 12 ) defeated the Orlando Magic ( 19 - 41 ) 95 - 88 . Nikola Vucevic scored 21 points ( 10 - 16 FG , 0 - 0 3PT , 1 - 2 FT ) to go with 15 rebounds . Paul Millsap scored 20 points ( 8 - 17 FG , 4 - 7 3PT , 0 - 2 FT ) to go with 4 rebounds . Victor Oladipo scored 19 points ( 8 - 18 FG , 2 - 5 3PT , 1 - 2 FT ) to go with 3 rebounds . Al Horford scored 17 points ( 7 - 9 FG , 0 - 0 3PT , 3 - 4 FT ) to go with 13 rebounds . Jeff Teague scored 17 points ( 6 - 15 FG , 1 - 4 3PT , 4 - 4 FT ) to go with 0 rebounds . Tobias Harris scored 15 points ( 5 - 9 FG , 2 - 4 3PT , 3 - 4 FT ) to go with 4 rebounds . The Atlanta Hawks ' next game will be at home against the Dallas Mavericks, while the Orlando Magic will travel to play the Bulls .
The Chicago Bulls ( 29 - 16 ) defeated the Dallas Mavericks ( 30 - 14 ) 102 - 98 . Dirk Nowitzki scored 24 points ( 10 - 15 FG , 2 - 5 3PT , 2 - 2 FT ) to go with 7 rebounds . Jimmy Butler scored 20 points ( 8 - 18 FG , 0 - 2 3PT , 4 - 5 FT ) to go with 8 rebounds . Derrick Rose scored 20 points ( 7 - 17 FG , 3 - 5 3PT , 3 - 3 FT ) to go with 3 rebounds . Chandler Parsons scored 19 points ( 8 - 14 FG , 1 - 3 3PT , 2 - 2 FT ) to go with 1 rebounds . Monta Ellis scored 17 points ( 7 - 18 FG , 0 - 2 3PT , 3 - 3 FT ) to go with 2 rebounds . Taj Gibson scored 15 points ( 6 - 10 FG , 0 - 0 3PT , 3 - 4 FT ) to go with 7 rebounds . The Chicago Bulls ' next game will be at home against the Dallas Mavericks, while the Dallas Mavericks will travel to play the Bulls .
The New Orleans Pelicans ( 35 - 29 ) defeated the Milwaukee Bucks ( 33 - 30 ) 114 - 103 . Anthony Davis scored 43 points ( 17 - 23 FG , 0 - 0 3PT , 9 - 11 FT ) to go with 10 rebounds . Giannis Antetokounmpo scored 29 points ( 11 - 16 FG , 0 - 1 3PT , 7 - 7 FT ) to go with 5 rebounds . Michael Carter-Williams scored 25 points ( 8 - 17 FG , 0 - 2 3PT , 9 - 10 FT ) to go with 1 rebounds . Khris Middleton scored 17 points ( 6 - 11 FG , 2 - 5 3PT , 3 - 4 FT ) to go with 2 rebounds . Eric Gordon scored 16 points ( 6 - 11 FG , 3 - 4 3PT , 1 - 2 FT ) to go with 3 rebounds . Tyreke Evans scored 13 points ( 6 - 10 FG , 1 - 2 3PT , 0 - 0 FT ) to go with 3 rebounds . The New Orleans Pelicans ' next game will be at home against the Dallas Mavericks, while the Milwaukee Bucks will travel to play the Bulls .
The Los Angeles Clippers ( 7 - 4 ) defeated the Miami Heat ( 6 - 6 ) 110 - 93 . Chris Bosh scored 28 points ( 9 - 17 FG , 1 - 2 3PT , 9 - 9 FT ) to go with 7 rebounds . Blake Griffin scored 26 points ( 12 - 18 FG , 1 - 2 3PT , 1 - 3 FT ) to go with 7 rebounds . Chris Paul scored 26 points ( 8 - 13 FG , 3 - 5 3PT , 7 - 8 FT ) to go with 2 rebounds . Shabazz Napier scored 17 points ( 5 - 9 FG , 2 - 6 3PT , 5 - 6 FT ) to go with 5 rebounds . JJ Redick scored 14 points ( 5 - 11 FG , 4 - 8 3PT , 0 - 0 FT ) to go with 2 rebounds . Luol Deng scored 13 points ( 5 - 10 FG , 0 - 4 3PT , 3 - 4 FT ) to go with 5 rebounds . The Los Angeles Clippers ' next game will be at home against the Dallas Mavericks, while the Miami Heat will travel to play the Bulls .
The Boston Celtics ( 41 - 30 ) defeated the Orlando Magic ( 29 - 41 ) 107 - 96 . Isaiah Thomas scored 28 points ( 9 - 18 FG , 0 - 2 3PT , 10 - 12 FT ) to go with 5 rebounds . Victor Oladipo scored 25 points ( 10 - 17 FG , 1 - 4 3PT , 4 - 4 FT ) to go with 8 rebounds . Avery Bradley scored 22 points ( 9 - 15 FG , 1 - 4 3PT , 3 - 4 FT ) to go with 9 rebounds . Kelly Olynyk scored 22 points ( 7 - 12 FG , 4 - 6 3PT , 4 - 4 FT ) to go with 5 rebounds . Evan Turner scored 16 points ( 7 - 11 FG , 2 - 2 3PT , 0 - 0 FT ) to go with 5 rebounds . Aaron Gordon scored 13 points ( 6 - 14 FG , 1 - 2 3PT , 0 - 0 FT ) to go with 8 rebounds . The Boston Celtics ' next game will be at home against the Dallas Mavericks, while the Orlando Magic will travel to play the Bulls .
The New York Knicks ( 3 - 8 ) defeated the Denver Nuggets ( 2 - 7 ) 109 - 93 . Carmelo Anthony scored 28 points ( 10 - 14 FG , 2 - 3 3PT , 6 - 8 FT ) to go with 9 rebounds . JR Smith scored 28 points ( 10 - 16 FG , 2 - 6 3PT , 6 - 8 FT ) to go with 4 rebounds . Arron Afflalo scored 18 points ( 6 - 11 FG , 5 - 7 3PT , 1 - 1 FT ) to go with 4 rebounds . Ty Lawson scored 17 points ( 6 - 18 FG , 2 - 5 3PT , 3 - 6 FT ) to go with 2 rebounds . Kenneth Faried scored 16 points ( 7 - 9 FG , 0 - 0 3PT , 2 - 5 FT ) to go with 9 rebounds . Wilson Chandler scored 11 points ( 4 - 14 FG , 3 - 9 3PT , 0 - 0 FT ) to go with 5 rebounds . The New York Knicks ' next game will be at home against the Dallas Mavericks, while the Denver Nuggets will travel to play the Bulls .
The Houston Rockets ( 11 - 3 ) defeated the New York Knicks ( 4 - 11 ) 91 - 86 . James Harden scored 36 points ( 11 - 22 FG , 7 - 12 3PT , 7 - 7 FT ) to go with 6 rebounds . Carmelo Anthony scored 14 points ( 6 - 11 FG , 0 - 2 3PT , 2 - 3 FT ) to go with 7 rebounds . Donatas Motiejunas scored 13 points ( 6 - 12 FG , 1 - 2 3PT , 0 - 0 FT ) to go with 8 rebounds . Trevor Ariza scored 10 points ( 3 - 10 FG , 2 - 6 3PT , 2 - 2 FT ) to go with 5 rebounds . Jose Calderon scored 9 points ( 3 - 7 FG , 1 - 3 3PT , 2 - 2 FT ) to go with 1 rebounds . Travis Wear scored 9 points ( 4 - 7 FG , 0 - 1 3PT , 1 - 2 FT ) to go with 2 rebounds . The Houston Rockets ' next game will be at home against the Dallas Mavericks, while the New York Knicks will travel to play the Bulls .
The San Antonio Spurs ( 35 - 23 ) defeated the Sacramento Kings ( 20 - 36 ) 107 - 96 . Ben McLemore scored 21 points ( 5 - 8 FG , 1 - 2 3PT , 10 - 12 FT ) to go with 4 rebounds . Ray McCallum scored 20 points ( 10 - 17 FG , 0 - 1 3PT , 0 - 0 FT ) to go with 0 rebounds . Tony Parker scored 19 points ( 7 - 16 FG , 1 - 2 3PT , 4 - 4 FT ) to go with 5 rebounds . Kawhi Leonard scored 17 points ( 7 - 14 FG , 1 - 3 3PT , 2 - 2 FT ) to go with 7 rebounds . Manu Ginobili scored 16 points ( 6 - 10 FG , 2 - 5 3PT , 2 - 2 FT ) to go with 2 rebounds . Rudy Gay scored 16 points ( 6 - 15 FG , 0 - 0 3PT , 4 - 4 FT ) to go with 6 rebounds . The San Antonio Spurs ' next game will be at home against the Dallas Mavericks, while the Sacramento Kings will travel to play the Bulls .
The Utah Jazz ( 36 - 22 ) defeated the Milwaukee Bucks ( 25 - 31 ) 109 - 95 . Giannis Antetokounmpo scored 33 points ( 10 - 16 FG , 2 - 4 3PT , 11 - 15 FT ) to go with 12 rebounds . Gordon Hayward scored 29 points ( 11 - 17 FG , 1 - 4 3PT , 6 - 7 FT ) to go with 3 rebounds . Michael Beasley scored 22 points ( 10 - 17 FG , 0 - 1 3PT , 2 - 2 FT ) to go with 6 rebounds . Derrick Favors scored 19 points ( 9 - 14 FG , 0 - 0 3PT , 1 - 1 FT ) to go with 7 rebounds . George Hill scored 19 points ( 4 - 6 FG , 3 - 4 3PT , 8 - 8 FT ) to go with 1 rebounds . Rudy Gobert scored 15 points ( 5 - 7 FG , 0 - 0 3PT , 5 - 7 FT ) to go with 16 rebounds . The Utah Jazz ' next game will be at home against the Dallas Mavericks, while the Milwaukee Bucks will travel to play the Bulls .
The Golden State Warriors ( 54 - 14 ) defeated the Orlando Magic ( 24 - 45 ) 122 - 92 . Klay Thompson scored 29 points ( 12 - 20 FG , 5 - 9 3PT , 0 - 0 FT ) to go with 4 rebounds . Stephen Curry scored 25 points ( 8 - 15 FG , 2 - 7 3PT , 7 - 7 FT ) to go with 1 rebounds . Andre Iguodala scored 14 points ( 6 - 8 FG , 0 - 1 3PT , 2 - 6 FT ) to go with 6 rebounds . Elfrid Payton scored 13 points ( 6 - 11 FG , 0 - 0 3PT , 1 - 1 FT ) to go with 8 rebounds . Jeff Green scored 13 points ( 6 - 9 FG , 1 - 2 3PT , 0 - 0 FT ) to go with 4 rebounds . Evan Fournier scored 12 points ( 3 - 9 FG , 3 - 7 3PT , 3 - 4 FT ) to go with 1 rebounds . The Golden State Warriors ' next game will be at home against the Dallas Mavericks, while the Orlando Magic will travel to play the Bulls .
The Boston Celtics ( 25 - 15 ) defeated the Atlanta Hawks ( 22 - 17 ) 103 - 101 . Isaiah Thomas scored 28 points ( 9 - 21 FG , 5 - 13 3PT , 5 - 5 FT ) to go with 4 rebounds . Kelly Olynyk scored 26 points ( 9 - 11 FG , 4 - 5 3PT , 4 - 4 FT ) to go with 8 rebounds . Paul Millsap scored 23 points ( 8 - 15 FG , 1 - 3 3PT , 6 - 7 FT ) to go with 5 rebounds . Tim Hardaway Jr. scored 23 points ( 9 - 17 FG , 3 - 7 3PT , 2 - 3 FT ) to go with 2 rebounds . Jae Crowder scored 18 points ( 7 - 12 FG , 4 - 8 3PT , 0 - 0 FT ) to go with 9 rebounds . Malcolm Delaney scored 17 points ( 6 - 12 FG , 3 - 4 3PT , 2 - 2 FT ) to go with 4 rebounds . The Boston Celtics ' next game will be at home against the Dallas Mavericks, while the Atlanta Hawks will travel to play the Bulls .
The Detroit Pistons ( 1 - 0 ) defeated the Atlanta Hawks ( 0 - 1 ) 106 - 94 . Kentavious Caldwell-Pope scored 21 points ( 7 - 14 FG , 4 - 7 3PT , 3 - 3 FT ) to go with 4 rebounds . Dennis Schroder scored 20 points ( 8 - 14 FG , 2 - 5 3PT , 2 - 2 FT ) to go with 3 rebounds . Paul Millsap scored 19 points ( 7 - 15 FG , 2 - 6 3PT , 3 - 4 FT ) to go with 8 rebounds . Marcus Morris scored 18 points ( 6 - 19 FG , 1 - 4 3PT , 5 - 6 FT ) to go with 10 rebounds . Andre Drummond scored 18 points ( 6 - 16 FG , 0 - 0 3PT , 6 - 10 FT ) to go with 19 rebounds . Jeff Teague scored 18 points ( 7 - 16 FG , 1 - 3 3PT , 3 - 4 FT ) to go with 2 rebounds . The Detroit Pistons ' next game will be at home against the Dallas Mavericks, while the Atlanta Hawks will travel to play the Bulls .
The Memphis Grizzlies ( 26 - 20 ) defeated the Orlando Magic ( 20 - 23 ) 108 - 102 . Jeff Green scored 30 points ( 11 - 18 FG , 2 - 6 3PT , 6 - 8 FT ) to go with 8 rebounds . Zach Randolph scored 18 points ( 8 - 16 FG , 0 - 0 3PT , 2 - 4 FT ) to go with 13 rebounds . Marc Gasol scored 17 points ( 7 - 20 FG , 0 - 0 3PT , 3 - 4 FT ) to go with 5 rebounds . Tobias Harris scored 16 points ( 6 - 9 FG , 3 - 4 3PT , 1 - 1 FT ) to go with 4 rebounds . Nikola Vucevic scored 16 points ( 8 - 17 FG , 0 - 0 3PT , 0 - 0 FT ) to go with 14 rebounds . Evan Fournier scored 16 points ( 6 - 11 FG , 4 - 9 3PT , 0 - 0 FT ) to go with 3 rebounds . The Memphis Grizzlies ' next game will be at home against the Dallas Mavericks, while the Orlando Magic will travel to play the Bulls .
The Washington Wizards ( 31 - 21 ) defeated the Brooklyn Nets ( 9 - 44 ) 114 - 110 . Bradley Beal scored 31 points ( 12 - 25 FG , 3 - 6 3PT , 4 - 4 FT ) to go with 6 rebounds . John Wall scored 23 points ( 7 - 24 FG , 1 - 4 3PT , 8 - 10 FT ) to go with 6 rebounds . Bojan Bogdanovic scored 21 points ( 6 - 18 FG , 2 - 9 3PT , 7 - 7 FT ) to go with 5 rebounds . Otto Porter Jr. scored 20 points ( 6 - 13 FG , 3 - 8 3PT , 5 - 6 FT ) to go with 10 rebounds . Brook Lopez scored 20 points ( 8 - 17 FG , 0 - 4 3PT , 4 - 4 FT ) to go with 6 rebounds . Jason Smith scored 15 points ( 5 - 9 FG , 1 - 2 3PT , 4 - 7 FT ) to go with 8 rebounds . The Washington Wizards ' next game will be at home against the Dallas Mavericks, while the Brooklyn Nets will travel to play the Bulls .
The Miami Heat ( 14 - 30 ) defeated the Milwaukee Bucks ( 20 - 23 ) 109 - 97 . Dion Waiters scored 33 points ( 12 - 18 FG , 5 - 7 3PT , 4 - 8 FT ) to go with 3 rebounds . Goran Dragic scored 25 points ( 8 - 13 FG , 3 - 5 3PT , 6 - 7 FT ) to go with 1 rebounds . Giannis Antetokounmpo scored 24 points ( 8 - 20 FG , 2 - 5 3PT , 6 - 8 FT ) to go with 10 rebounds . Jabari Parker scored 16 points ( 7 - 18 FG , 0 - 4 3PT , 2 - 3 FT ) to go with 7 rebounds . Hassan Whiteside scored 16 points ( 7 - 8 FG , 0 - 0 3PT , 2 - 4 FT ) to go with 15 rebounds . Matthew Dellavedova scored 15 points ( 5 - 8 FG , 2 - 3 3PT , 3 - 3 FT ) to go with 2 rebounds . The Miami Heat ' next game will be at home against the Dallas Mavericks, while the Milwaukee Bucks will travel to play the Bulls .
The Chicago Bulls ( 14 - 8 ) defeated the Portland Trail Blazers ( 17 - 6 ) 115 - 106 . LaMarcus Aldridge scored 35 points ( 15 - 24 FG , 1 - 1 3PT , 4 - 4 FT ) to go with 9 rebounds . Damian Lillard scored 35 points ( 13 - 21 FG , 7 - 11 3PT , 2 - 3 FT ) to go with 5 rebounds . Derrick Rose scored 31 points ( 14 - 24 FG , 0 - 2 3PT , 3 - 3 FT ) to go with 3 rebounds . Aaron Brooks scored 17 points ( 8 - 10 FG , 1 - 2 3PT , 0 - 0 FT ) to go with 3 rebounds . Nikola Mirotic scored 15 points ( 4 - 9 FG , 1 - 3 3PT , 6 - 6 FT ) to go with 9 rebounds . Pau Gasol scored 13 points ( 6 - 12 FG , 0 - 0 3PT , 1 - 4 FT ) to go with 10 rebounds . The Chicago Bulls ' next game will be at home against the Dallas Mavericks, while the Portland Trail Blazers will travel to play the Bulls .
The LA Clippers ( 32 - 16 ) defeated the Chicago Bulls ( 26 - 20 ) 120 - 93 . Jamal Crawford scored 26 points ( 11 - 15 FG , 2 - 3 3PT , 2 - 2 FT ) to go with 1 rebounds . Jimmy Butler scored 23 points ( 8 - 22 FG , 2 - 4 3PT , 5 - 7 FT ) to go with 1 rebounds . JJ Redick scored 21 points ( 7 - 11 FG , 4 - 4 3PT , 3 - 4 FT ) to go with 4 rebounds . Derrick Rose scored 20 points ( 10 - 17 FG , 0 - 0 3PT , 0 - 0 FT ) to go with 5 rebounds . Chris Paul scored 19 points ( 8 - 16 FG , 1 - 4 3PT , 2 - 2 FT ) to go with 1 rebounds . DeAndre Jordan scored 17 points ( 6 - 7 FG , 0 - 0 3PT , 5 - 8 FT ) to go with 20 rebounds . The LA Clippers ' next game will be at home against the Dallas Mavericks, while the Chicago Bulls will travel to play the Bulls .
The Atlanta Hawks ( 47 - 12 ) defeated the Miami Heat ( 25 - 33 ) 93 - 91 . Paul Millsap scored 22 points ( 8 - 15 FG , 2 - 4 3PT , 4 - 5 FT ) to go with 5 rebounds . Dwyane Wade scored 22 points ( 9 - 17 FG , 0 - 1 3PT , 4 - 4 FT ) to go with 4 rebounds . Dennis Schroder scored 16 points ( 5 - 14 FG , 1 - 1 3PT , 5 - 6 FT ) to go with 4 rebounds . Mario Chalmers scored 16 points ( 5 - 13 FG , 2 - 4 3PT , 4 - 5 FT ) to go with 1 rebounds . Kent Bazemore scored 15 points ( 6 - 10 FG , 2 - 3 3PT , 1 - 2 FT ) to go with 2 rebounds . Hassan Whiteside scored 14 points ( 6 - 8 FG , 0 - 0 3PT , 2 - 2 FT ) to go with 24 rebounds . The Atlanta Hawks ' next game will be at home against the Dallas Mavericks, while the Miami Heat will travel to play the Bulls .
The Portland Trail Blazers ( 7 - 3 ) defeated the Brooklyn Nets ( 4 - 5 ) 97 - 87 . Damian Lillard scored 28 points ( 8 - 14 FG , 4 - 6 3PT , 8 - 9 FT ) to go with 5 rebounds . Brook Lopez scored 21 points ( 10 - 17 FG , 0 - 0 3PT , 1 - 1 FT ) to go with 4 rebounds . Joe Johnson scored 20 points ( 9 - 18 FG , 0 - 2 3PT , 2 - 2 FT ) to go with 6 rebounds . Deron Williams scored 19 points ( 6 - 15 FG , 1 - 4 3PT , 6 - 6 FT ) to go with 2 rebounds . Chris Kaman scored 12 points ( 3 - 11 FG , 0 - 0 3PT , 6 - 9 FT ) to go with 5 rebounds . Kevin Garnett scored 12 points ( 5 - 8 FG , 0 - 1 3PT , 2 - 2 FT ) to go with 12 rebounds . The Portland Trail Blazers ' next game will be at home against the Dallas Mavericks, while the Brooklyn Nets will travel to play the Bulls .
The New Orleans Pelicans ( 4 - 3 ) defeated the Los Angeles Lakers ( 1 - 7 ) 109 - 102 . Kobe Bryant scored 33 points ( 10 - 28 FG , 5 - 11 3PT , 8 - 8 FT ) to go with 4 rebounds . Anthony Davis scored 25 points ( 12 - 16 FG , 0 - 0 3PT , 1 - 4 FT ) to go with 12 rebounds . Tyreke Evans scored 19 points ( 8 - 16 FG , 2 - 2 3PT , 1 - 2 FT ) to go with 5 rebounds . Jrue Holiday scored 17 points ( 8 - 17 FG , 1 - 4 3PT , 0 - 0 FT ) to go with 1 rebounds . Ryan Anderson scored 17 points ( 7 - 12 FG , 3 - 7 3PT , 0 - 0 FT ) to go with 8 rebounds . Carlos Boozer scored 16 points ( 6 - 13 FG , 0 - 0 3PT , 4 - 6 FT ) to go with 6 rebounds . The New Orleans Pelicans ' next game will be at home against the Dallas Mavericks, while the Los Angeles Lakers will travel to play the Bulls .
The Miami Heat ( 6 - 3 ) defeated the Utah Jazz ( 4 - 4 ) 92 - 91 . Derrick Favors scored 25 points ( 10 - 18 FG , 0 - 0 3PT , 5 - 7 FT ) to go with 12 rebounds . Chris Bosh scored 25 points ( 9 - 18 FG , 1 - 3 3PT , 6 - 9 FT ) to go with 8 rebounds . Gordon Hayward scored 24 points ( 7 - 21 FG , 0 - 4 3PT , 10 - 12 FT ) to go with 11 rebounds . Alec Burks scored 24 points ( 9 - 16 FG , 3 - 3 3PT , 3 - 4 FT ) to go with 3 rebounds . Tyler Johnson scored 17 points ( 8 - 12 FG , 1 - 1 3PT , 0 - 0 FT ) to go with 4 rebounds . Goran Dragic scored 14 points ( 5 - 12 FG , 0 - 3 3PT , 4 - 6 FT ) to go with 3 rebounds . The Miami Heat ' next game will be at home against the Dallas Mavericks, while the Utah Jazz will travel to play the Bulls .
The Orlando Magic ( 4 - 5 ) defeated the Los Angeles Lakers ( 1 - 7 ) 101 - 99 . Shabazz Napier scored 22 points ( 8 - 16 FG , 5 - 9 3PT , 1 - 1 FT ) to go with 0 rebounds . Nikola Vucevic scored 18 points ( 9 - 16 FG , 0 - 0 3PT , 0 - 0 FT ) to go with 5 rebounds . Evan Fournier scored 16 points ( 6 - 16 FG , 2 - 6 3PT , 2 - 3 FT ) to go with 5 rebounds . Roy Hibbert scored 15 points ( 5 - 8 FG , 0 - 0 3PT , 5 - 5 FT ) to go with 6 rebounds . Channing Frye scored 14 points ( 6 - 7 FG , 2 - 2 3PT , 0 - 0 FT ) to go with 5 rebounds . D'Angelo Russell scored 14 points ( 6 - 15 FG , 2 - 5 3PT , 0 - 0 FT ) to go with 6 rebounds . The Orlando Magic ' next game will be at home against the Dallas Mavericks, while the Los Angeles Lakers will travel to play the Bulls .
The Houston Rockets ( 4 - 3 ) defeated the LA Clippers ( 4 - 2 ) 109 - 105 . James Harden scored 46 points ( 14 - 26 FG , 5 - 10 3PT , 13 - 14 FT ) to go with 4 rebounds . Blake Griffin scored 35 points ( 14 - 22 FG , 0 - 1 3PT , 7 - 8 FT ) to go with 11 rebounds . Dwight Howard scored 20 points ( 8 - 10 FG , 0 - 0 3PT , 4 - 5 FT ) to go with 20 rebounds . JJ Redick scored 19 points ( 8 - 15 FG , 0 - 2 3PT , 3 - 4 FT ) to go with 2 rebounds . Marcus Thornton scored 16 points ( 7 - 15 FG , 2 - 7 3PT , 0 - 0 FT ) to go with 4 rebounds . DeAndre Jordan scored 11 points ( 4 - 6 FG , 0 - 0 3PT , 3 - 7 FT ) to go with 14 rebounds . The Houston Rockets ' next game will be at home against the Dallas Mavericks, while the LA Clippers will travel to play the Bulls .
The San Antonio Spurs ( 40 - 12 ) defeated the Philadelphia 76ers ( 18 - 34 ) 111 - 103 . Kawhi Leonard scored 32 points ( 9 - 18 FG , 3 - 7 3PT , 11 - 11 FT ) to go with 6 rebounds . Jahlil Okafor scored 20 points ( 5 - 10 FG , 0 - 0 3PT , 10 - 11 FT ) to go with 8 rebounds . Dario Saric scored 20 points ( 8 - 11 FG , 4 - 5 3PT , 0 - 0 FT ) to go with 1 rebounds . Tony Parker scored 18 points ( 7 - 12 FG , 1 - 1 3PT , 3 - 3 FT ) to go with 1 rebounds . Robert Covington scored 18 points ( 6 - 14 FG , 2 - 7 3PT , 4 - 4 FT ) to go with 6 rebounds . Nik Stauskas scored 16 points ( 5 - 10 FG , 4 - 7 3PT , 2 - 2 FT ) to go with 7 rebounds . The San Antonio Spurs ' next game will be at home against the Dallas Mavericks, while the Philadelphia 76ers will travel to play the Bulls .
The San Antonio Spurs ( 47 - 13 ) defeated the New Orleans Pelicans ( 24 - 38 ) 101 - 98 . Kawhi Leonard scored 31 points ( 11 - 26 FG , 1 - 5 3PT , 8 - 10 FT ) to go with 7 rebounds . Anthony Davis scored 29 points ( 7 - 18 FG , 1 - 3 3PT , 14 - 16 FT ) to go with 8 rebounds . Jrue Holiday scored 26 points ( 12 - 27 FG , 2 - 6 3PT , 0 - 0 FT ) to go with 7 rebounds . LaMarcus Aldridge scored 21 points ( 10 - 19 FG , 0 - 0 3PT , 1 - 4 FT ) to go with 14 rebounds . DeMarcus Cousins scored 19 points ( 7 - 18 FG , 1 - 6 3PT , 4 - 5 FT ) to go with 24 rebounds . Patty Mills scored 15 points ( 5 - 10 FG , 4 - 9 3PT , 1 - 2 FT ) to go with 2 rebounds . The San Antonio Spurs ' next game will be at home against the Dallas Mavericks, while the New Orleans Pelicans will travel to play the Bulls .
The Indiana Pacers ( 29 - 34 ) defeated the Orlando Magic ( 21 - 44 ) 118 - 86 . Rodney Stuckey scored 34 points ( 13 - 19 FG , 6 - 9 3PT , 2 - 2 FT ) to go with 6 rebounds . Tobias Harris scored 22 points ( 8 - 17 FG , 1 - 4 3PT , 5 - 6 FT ) to go with 6 rebounds . Damjan Rudez scored 17 points ( 6 - 8 FG , 5 - 7 3PT , 0 - 0 FT ) to go with 0 rebounds . Luis Scola scored 15 points ( 6 - 8 FG , 0 - 0 3PT , 3 - 3 FT ) to go with 10 rebounds . Elfrid Payton scored 14 points ( 5 - 13 FG , 0 - 0 3PT , 4 - 6 FT ) to go with 3 rebounds . Victor Oladipo scored 13 points ( 4 - 12 FG , 1 - 3 3PT , 4 - 4 FT ) to go with 3 rebounds . The Indiana Pacers ' next game will be at home against the Dallas Mavericks, while the Orlando Magic will travel to play the Bulls .
The Washington Wizards ( 6 - 10 ) defeated the Sacramento Kings ( 7 - 11 ) 101 - 95 . DeMarcus Cousins scored 36 points ( 16 - 34 FG , 1 - 6 3PT , 3 - 10 FT ) to go with 20 rebounds . Bradley Beal scored 31 points ( 12 - 24 FG , 7 - 13 3PT , 0 - 2 FT ) to go with 6 rebounds . John Wall scored 19 points ( 6 - 16 FG , 1 - 3 3PT , 6 - 6 FT ) to go with 5 rebounds . Rudy Gay scored 18 points ( 7 - 16 FG , 1 - 4 3PT , 3 - 3 FT ) to go with 5 rebounds . Otto Porter Jr. scored 15 points ( 6 - 9 FG , 2 - 4 3PT , 1 - 2 FT ) to go with 9 rebounds . Ty Lawson scored 12 points ( 5 - 9 FG , 0 - 0 3PT , 2 - 2 FT ) to go with 0 rebounds . The Washington Wizards ' next game will be at home against the Dallas Mavericks, while the Sacramento Kings will travel to play the Bulls .
The Washington Wizards ( 12 - 14 ) defeated the LA Clippers ( 20 - 8 ) 117 - 110 . Bradley Beal scored 41 points ( 13 - 23 FG , 6 - 10 3PT , 9 - 11 FT ) to go with 3 rebounds . Blake Griffin scored 26 points ( 10 - 21 FG , 0 - 0 3PT , 6 - 8 FT ) to go with 7 rebounds . Markieff Morris scored 23 points ( 10 - 17 FG , 1 - 2 3PT , 2 - 3 FT ) to go with 9 rebounds . John Wall scored 18 points ( 7 - 16 FG , 0 - 2 3PT , 4 - 8 FT ) to go with 5 rebounds . JJ Redick scored 17 points ( 7 - 14 FG , 2 - 6 3PT , 1 - 2 FT ) to go with 1 rebounds . Marreese Speights scored 14 points ( 4 - 7 FG , 2 - 5 3PT , 4 - 4 FT ) to go with 4 rebounds . The Washington Wizards ' next game will be at home against the Dallas Mavericks, while the LA Clippers will travel to play the Bulls .
The Portland Trail Blazers ( 31 - 11 ) defeated the Sacramento Kings ( 16 - 25 ) 98 - 94 . Rudy Gay scored 26 points ( 10 - 19 FG , 1 - 2 3PT , 5 - 6 FT ) to go with 5 rebounds . DeMarcus Cousins scored 22 points ( 7 - 17 FG , 0 - 0 3PT , 8 - 12 FT ) to go with 19 rebounds . Damian Lillard scored 22 points ( 6 - 19 FG , 2 - 9 3PT , 8 - 11 FT ) to go with 6 rebounds . Wesley Matthews scored 17 points ( 7 - 20 FG , 2 - 12 3PT , 1 - 2 FT ) to go with 3 rebounds . Darren Collison scored 13 points ( 6 - 11 FG , 1 - 3 3PT , 0 - 1 FT ) to go with 7 rebounds . Ben McLemore scored 11 points ( 3 - 10 FG , 2 - 5 3PT , 3 - 3 FT ) to go with 5 rebounds . The Portland Trail Blazers ' next game will be at home against the Dallas Mavericks, while the Sacramento Kings will travel to play the Bulls .
The Atlanta Hawks ( 19 - 16 ) defeated the Orlando Magic ( 16 - 21 ) 111 - 92 . Dennis Schroder scored 18 points ( 7 - 13 FG , 0 - 1 3PT , 4 - 6 FT ) to go with 6 rebounds . Kent Bazemore scored 17 points ( 6 - 9 FG , 3 - 3 3PT , 2 - 2 FT ) to go with 0 rebounds . Paul Millsap scored 16 points ( 6 - 12 FG , 2 - 4 3PT , 2 - 5 FT ) to go with 6 rebounds . Aaron Gordon scored 15 points ( 6 - 11 FG , 2 - 4 3PT , 1 - 1 FT ) to go with 10 rebounds . Elfrid Payton scored 15 points ( 6 - 13 FG , 1 - 3 3PT , 2 - 2 FT ) to go with 4 rebounds . Evan Fournier scored 14 points ( 6 - 14 FG , 2 - 6 3PT , 0 - 0 FT ) to go with 1 rebounds . The Atlanta Hawks ' next game will be at home against the Dallas Mavericks, while the Orlando Magic will travel to play the Bulls .
